,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.facet,Input.question,Input.reference,Input.t5-candidate,Input.ru-candidate,Input.answer1,Input.answer2,Input.answer3,Input.answer4,Answer.taskAnswers,ans1nat,ans1rel,ans2nat,ans2rel,ans3nat,ans3rel,ans4nat,ans4rel,copy-nat,copy-rel,t5-nat,t5-rel,ru-nat,ru-rel,ref-nat,ref-rel
10,3I01FDIL700XEE9RRBDOVR59TTCD2E,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:37 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:37 PST 2023,,,3N8OEVH1F6I5C2NFVKU21HG1TILOOP,A14W0AXTJ3R19V,Submitted,Fri Jan 27 10:13:00 PST 2023,Fri Jan 27 10:18:19 PST 2023,Fri Feb 03 10:18:19 PST 2023,,,,319,0% (0/0),0% (0/0),0% (0/0),south africa,find pictures of south africa.,do you want the population of south africa,no i want photos of south africa,no i want pictures of south africa,no i want pictures of south africa,no i want pictures of south africa,find pictures of south africa.,no i want pictures of south africa,no i want photos of south africa,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":true,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,3I01FDIL700XEE9RRBDOVR59TTCD2E,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:37 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:37 PST 2023,,,32RIADZIS7WG615QJHW27OKX9GOS4G,A273DS7TQWR9M1,Submitted,Fri Jan 27 10:14:23 PST 2023,Fri Jan 27 10:28:39 PST 2023,Fri Feb 03 10:28:39 PST 2023,,,,856,100% (1/1),100% (1/1),100% (1/1),south africa,find pictures of south africa.,do you want the population of south africa,no i want photos of south africa,no i want pictures of south africa,no i want pictures of south africa,no i want pictures of south africa,find pictures of south africa.,no i want pictures of south africa,no i want photos of south africa,"[{""ans1nat"":{""ans1nat1"":true,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":true,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":true,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0
12,3I01FDIL700XEE9RRBDOVR59TTCD2E,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:37 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:37 PST 2023,,,3T3IWE1XGLFOA6536E85KWHO7RKTQO,A3HNEYFOIJWPH1,Submitted,Fri Jan 27 10:28:40 PST 2023,Fri Jan 27 10:31:30 PST 2023,Fri Feb 03 10:31:30 PST 2023,,,,170,100% (23/23),100% (23/23),100% (23/23),south africa,find pictures of south africa.,do you want the population of south africa,no i want photos of south africa,no i want pictures of south africa,no i want pictures of south africa,no i want pictures of south africa,find pictures of south africa.,no i want pictures of south africa,no i want photos of south africa,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13,3I01FDIL700XEE9RRBDOVR59TTCD2E,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:37 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:37 PST 2023,,,3B1NLC6UGEOZ5PIIM1U9L8CPC1QPGK,A9HQ3E0F2AGVO,Submitted,Fri Jan 27 10:13:51 PST 2023,Fri Jan 27 10:22:21 PST 2023,Fri Feb 03 10:22:21 PST 2023,,,,510,100% (13/13),100% (13/13),100% (13/13),south africa,find pictures of south africa.,do you want the population of south africa,no i want photos of south africa,no i want pictures of south africa,no i want pictures of south africa,no i want pictures of south africa,find pictures of south africa.,no i want pictures of south africa,no i want photos of south africa,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":true,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
14,3I01FDIL700XEE9RRBDOVR59TTCD2E,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:37 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:37 PST 2023,,,3WMINLGALQVF19WBVWGT5M2FFNYCAH,APGX2WZ59OWDN,Submitted,Fri Jan 27 10:12:58 PST 2023,Fri Jan 27 10:16:23 PST 2023,Fri Feb 03 10:16:23 PST 2023,,,,205,100% (22/22),100% (22/22),100% (22/22),south africa,find pictures of south africa.,do you want the population of south africa,no i want photos of south africa,no i want pictures of south africa,no i want pictures of south africa,no i want pictures of south africa,find pictures of south africa.,no i want pictures of south africa,no i want photos of south africa,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,32PT7WK7E07MZW5AVBRTE1A1Z7CD3P,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,31LM9EDVO0K9T6W6ES2KEWZA4E6JNM,A14W0AXTJ3R19V,Submitted,Fri Jan 27 10:13:06 PST 2023,Fri Jan 27 10:21:39 PST 2023,Fri Feb 03 10:21:39 PST 2023,,,,513,0% (0/0),0% (0/0),0% (0/0),forearm pain,what kinds of injuries or conditions can cause forearm pain?,do you have forearm pain from typing,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,no i want to know what injuries or conditions can cause forearm pain,what kinds of injuries or conditions can cause forearm pain?,no i want to know what injuries or conditions can cause forearm pain,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,"[{""ans1nat"":{""ans1nat1"":true,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",1.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
16,32PT7WK7E07MZW5AVBRTE1A1Z7CD3P,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,3BDCF01OGCM90VOKOFN8BRA9CNFLYG,A1BSOOHNHX51RI,Submitted,Fri Jan 27 10:13:00 PST 2023,Fri Jan 27 10:24:49 PST 2023,Fri Feb 03 10:24:49 PST 2023,,,,709,100% (11/11),100% (11/11),100% (11/11),forearm pain,what kinds of injuries or conditions can cause forearm pain?,do you have forearm pain from typing,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,no i want to know what injuries or conditions can cause forearm pain,what kinds of injuries or conditions can cause forearm pain?,no i want to know what injuries or conditions can cause forearm pain,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":true,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0
17,32PT7WK7E07MZW5AVBRTE1A1Z7CD3P,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,3BC8WZX3VIOB6S7BF4SAP7QBFSPRRA,A3HNEYFOIJWPH1,Submitted,Fri Jan 27 10:26:21 PST 2023,Fri Jan 27 10:27:11 PST 2023,Fri Feb 03 10:27:11 PST 2023,,,,50,100% (23/23),100% (23/23),100% (23/23),forearm pain,what kinds of injuries or conditions can cause forearm pain?,do you have forearm pain from typing,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,no i want to know what injuries or conditions can cause forearm pain,what kinds of injuries or conditions can cause forearm pain?,no i want to know what injuries or conditions can cause forearm pain,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0
18,32PT7WK7E07MZW5AVBRTE1A1Z7CD3P,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,3ZWFC4W1U9ZE3222O9SG8ICSC4ERFF,A3O7X46E3REM7I,Submitted,Fri Jan 27 10:13:13 PST 2023,Fri Jan 27 10:23:41 PST 2023,Fri Feb 03 10:23:41 PST 2023,,,,628,100% (7/7),100% (7/7),100% (7/7),forearm pain,what kinds of injuries or conditions can cause forearm pain?,do you have forearm pain from typing,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,no i want to know what injuries or conditions can cause forearm pain,what kinds of injuries or conditions can cause forearm pain?,no i want to know what injuries or conditions can cause forearm pain,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,32PT7WK7E07MZW5AVBRTE1A1Z7CD3P,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,38YMOXR4M9RNS5QDMAZI1B7WBKQW6K,APGX2WZ59OWDN,Submitted,Fri Jan 27 10:13:03 PST 2023,Fri Jan 27 10:18:52 PST 2023,Fri Feb 03 10:18:52 PST 2023,,,,349,100% (22/22),100% (22/22),100% (22/22),forearm pain,what kinds of injuries or conditions can cause forearm pain?,do you have forearm pain from typing,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,no i want to know what injuries or conditions can cause forearm pain,what kinds of injuries or conditions can cause forearm pain?,no i want to know what injuries or conditions can cause forearm pain,maybe what injuries can cause it,no i want to know what types of injuries or conditions can cause forearm pain,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
20,3KQC8JMJHQK3BCACH7AJ5MPZRZ53HO,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,3YMU66OBI207S8KU3OM4CZAYQAGHG7,A1BSOOHNHX51RI,Submitted,Fri Jan 27 10:13:03 PST 2023,Fri Jan 27 10:27:23 PST 2023,Fri Feb 03 10:27:23 PST 2023,,,,860,100% (11/11),100% (11/11),100% (11/11),arkansas,show a map of arkansas.,do you need to know the next arkansas game time,i would like to see arkansas on a map,no i need a map of arkansas,no i want to show a map of arkansas,show a map of arkansas.,i would like to see arkansas on a map,no i need a map of arkansas,no i want to show a map of arkansas,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",3.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0
21,3KQC8JMJHQK3BCACH7AJ5MPZRZ53HO,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Fri Jan 27 10:12:38 PST 2023,5,BatchId:4997639;OriginalHitTemplateId:928390850;,900,604800,Sun Feb 26 10:12:38 PST 2023,,,308XBLVESXWOQLQMJ76KPSL7X6MRBX,A273DS7TQWR9M1,Submitted,Fri Jan 27 10:13:08 PST 2023,Fri Jan 27 10:24:01 PST 2023,Fri Feb 03 10:24:01 PST 2023,,,,653,100% (1/1),100% (1/1),100% (1/1),arkansas,show a map of arkansas.,do you need to know the next arkansas game time,i would like to see arkansas on a map,no i need a map of arkansas,no i want to show a map of arkansas,show a map of arkansas.,i would like to see arkansas on a map,no i need a map of arkansas,no i want to show a map of arkansas,"[{""ans1nat"":{""ans1nat1"":true,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":true,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":true,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0
